Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Positive_Review,Review_Total_Positive_Word_Counts,Reviewer_Score,Tags
6 rue Buffault 9th arr 75009 Paris France,114,10/15/2016,8.3,Hotel Eug ne en Ville, Italy , We had several problem with the credit card and the deposit as they charge us twice before arriving and the day of arrival We came back home the 4th of October and today 15th we still don t have the money in our account 600 euro We ask them the day of the check out and they said there would be necessary 48 hours to give our deposit back We are still waiting in Addition I ordered the breakfast with the service room every day and every day there was something missing and different from the description Maybe you can find something better ,105, The hotel is nice and the position is good even if you are in paris to work or for leisure ,22,7.5,"[' Business trip ', ' Couple ', ' Classic Double or Twin Room 1 2 Adults ', ' Stayed 4 nights ']"
6 rue Buffault 9th arr 75009 Paris France,114,7/20/2016,8.3,Hotel Eug ne en Ville, Japan , The front person were overall nice and kind But some front person called an expensive Mercedez in stead of a taxi to the airport The room was chic with dark colored decoration but quite dark and felt moody ,40, Great location near two metro stations and walking distance to Opera and Lafayett ,15,7.9,"[' Business trip ', ' Group ', ' Classic Double or Twin Room 1 2 Adults ', ' Stayed 5 nights ', ' Submitted from a mobile device ']"
6 rue Buffault 9th arr 75009 Paris France,114,6/12/2016,8.3,Hotel Eug ne en Ville, United Kingdom , Wardrob like most Paris hotels was impractical and silly Early morning corridor noise,14, The decor and the modern day technological comforts next to your bed in the room was great and beyond expectation Closness to Gar du Nord a comfortable walking distance and closness to Gallery La fayett Good quality breakfast and coffee,41,9.2,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room 1 2 Adults ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
6 rue Buffault 9th arr 75009 Paris France,114,2/7/2016,8.3,Hotel Eug ne en Ville, Germany , They cannot change the location its noisy streets all around the hotel But they could change the windows Breakfast at 19 Euros is obscene It may be good I didn t check but it cannot be this good ,40, The overall impression is efficiency They are good at that The hotel is also very close to a Metro station so you get around very quickly ,28,6.7,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room 1 2 Adults ', ' Stayed 4 nights ']"
6 rue Buffault 9th arr 75009 Paris France,114,1/28/2016,8.3,Hotel Eug ne en Ville, United Kingdom , Wi Fi more English TV channels,7, Great staff Loved the style of the hotel Room service and breakfast was great I didn t like the sausages at breakfast though ,25,9.6,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room 1 2 Adults ', ' Stayed 1 night ']"
6 rue Buffault 9th arr 75009 Paris France,114,1/23/2016,8.3,Hotel Eug ne en Ville, Netherlands , Room was tiny and and the internet speed was terrible The breakfast charging policy is overcomplicated and as a result you end up paying more than you expected,29, Nice central location and cozy atmosphere The staff was very friendly and professional,14,7.9,"[' Business trip ', ' Group ', ' Classic Double or Twin Room 1 2 Adults ', ' Stayed 3 nights ']"
6 rue Buffault 9th arr 75009 Paris France,114,11/10/2015,8.3,Hotel Eug ne en Ville, China , There is a moldy smell in the room and the windows are sealed so no way to refresh the air No containter for the soap and the washing basin is too shallow to hold water spray There is a leak beneath the shower cabin door ,47, Good location and nice staff Most of the facilities are quite modern ,14,7.1,"[' Business trip ', ' Couple ', ' Classic Double or Twin Room 1 2 Adults ', ' Stayed 3 nights ']"
6 rue Buffault 9th arr 75009 Paris France,114,4/29/2017,8.3,Hotel Eug ne en Ville, Turkey , poor wifi very slow check out ,8, close the metro station very good location comfortable bed small room but enough for one person,17,7.1,"[' Business trip ', ' Group ', ' Classic Single Room ', ' Stayed 3 nights ']"
6 rue Buffault 9th arr 75009 Paris France,114,1/7/2017,8.3,Hotel Eug ne en Ville, Israel , there was a strong smell in the room which we mention immediately but couldn t be removed ,19, Location service breakfast ,5,8.8,"[' Business trip ', ' Couple ', ' Classic Double or Twin Room 1 2 Adults ', ' Stayed 5 nights ']"
6 rue Buffault 9th arr 75009 Paris France,114,12/21/2016,8.3,Hotel Eug ne en Ville, Qatar , the room size,4, Nice and Professional staff,5,6.3,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room 1 2 Adults ', ' Stayed 2 nights ']"
6 rue Buffault 9th arr 75009 Paris France,114,7/4/2016,8.3,Hotel Eug ne en Ville, Czech Republic , The toilet could have been cleaner The sink in the bathroom was leaking ,15, The terrace we had room number 307 ,9,8.3,"[' Business trip ', ' Couple ', ' Superior Double Room with Terrace ', ' Stayed 3 nights ']"
6 rue Buffault 9th arr 75009 Paris France,114,6/30/2016,8.3,Hotel Eug ne en Ville, Netherlands , Rooms are not that big but understandable in the center of Paris,13, Great location for a reasonable price,7,8.3,"[' Business trip ', ' Solo traveler ', ' 2 rooms ', ' Stayed 1 night ']"
6 rue Buffault 9th arr 75009 Paris France,114,4/5/2016,8.3,Hotel Eug ne en Ville, Lebanon , Room very small not comfortable The black is so depressing Not to be repeated ,16, Location and staff were very nice,7,5.0,"[' Business trip ', ' Couple ', ' Classic Double or Twin Room 1 2 Adults ', ' Stayed 6 nights ']"
6 rue Buffault 9th arr 75009 Paris France,114,1/19/2016,8.3,Hotel Eug ne en Ville, Portugal , Difficult to park but what can you expect in Paris ,12, Very very good ,5,10.0,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room 1 2 Adults ', ' Stayed 1 night ']"
6 rue Buffault 9th arr 75009 Paris France,114,12/31/2015,8.3,Hotel Eug ne en Ville, Japan , too bad the weather wasn t great and it was a bit cold but the hotel was very nice and staff very helpful,24, very nice private balcony,5,7.1,"[' Business trip ', ' Solo traveler ', ' Superior Double Room with Terrace ', ' Stayed 2 nights ']"
6 rue Buffault 9th arr 75009 Paris France,114,8/20/2015,8.3,Hotel Eug ne en Ville, Australia , We backed on to the main area so our window was meh The rooms were a little dark,19, Big room great locatio,5,7.9,"[' Business trip ', ' Couple ', ' Classic Double or Twin Room 1 2 Adults ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
6 rue Chauveau Lagarde 8th arr 75008 Paris France,133,4/21/2017,8.8,Newhotel Roblin, United Kingdom , No different to most Paris hotels I would have preferred Bigger room Less street noise Lower cost But I would definitely visit Newhotel Roblin again and recommend it to others,31, Beautiful hotel fantastic location Positive smiley staff from the front desk to the cleaners,15,9.2,"[' Business trip ', ' Couple ', ' Standard Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
6 rue Chauveau Lagarde 8th arr 75008 Paris France,133,12/3/2016,8.8,Newhotel Roblin, Thailand , My superior room is a bit small and less natural light the small windows cannot be really opened due to privacy reason Bath tub addicted guest would be a bit sad ,33, Staff is excellent from reception room service breakfast and porter Really rare to find in paris They are impressively friendly and helpful,23,8.3,"[' Business trip ', ' Solo traveler ', ' Superior Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']"
6 rue Chauveau Lagarde 8th arr 75008 Paris France,133,10/18/2016,8.8,Newhotel Roblin, Netherlands , Breakfast was poor in choice no coffee was served all personal was chatting in kitchen I think no one visible for first 20 minutes Limited tables were ready to sit at we were there at approx 8h30 most spots were lacking cutlery or plates ,46, Great looking hotel with small but comfortable room ,10,7.9,"[' Business trip ', ' Couple ', ' Standard Room ', ' Stayed 1 night ']"
6 rue Chauveau Lagarde 8th arr 75008 Paris France,133,9/19/2016,8.8,Newhotel Roblin, China , The room is tiny and not worth for the price at all It s even hard to find a place open your 30 inch luggage There is only a small desk under the screen which is not enough for me to place my laptop and checking emails Also there was no tooth brush toothpaste and comb in the bathroom I asked for the reception desk and they gave me but without comb The main lift was always out of service I don t recommend anyone used to stay in a 4 star or 5 star hotels to waste your money on this hotel Take your time find another place ,111, The louge is probably the only decent part of this hotel ,13,5.0,"[' Business trip ', ' Solo traveler ', ' Standard Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
6 rue Chauveau Lagarde 8th arr 75008 Paris France,133,8/11/2016,8.8,Newhotel Roblin, United States of America , No check was an hour and a half later than what was promised on booking That makes it tough after an overnight The Internet was unreliable in the lobby and unavailable in the room At first the hotel denied there was a problem as I overheard them tell guests while I waited for my room then said a technician was coming to fix it at some point Housekeeping walked into the room without announcing themselves which was kind of weird since I was in the bathroom I think you have to take this with a grain of salt Paris in August You have to expect some bumps The folks that make run smoothly are on vacation leaving a skeleton crew that s my guess anyway I have not had these issues when staying there before The staff was polite though and made an effort I will stay there again ,151, Great location The hotel itself is really nice aestheticly ,11,7.1,"[' Business trip ', ' Solo traveler ', ' Superior Double Room with Terrace ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
6 rue Chauveau Lagarde 8th arr 75008 Paris France,133,5/23/2016,8.8,Newhotel Roblin, United States of America , NOTHING I CAN THINK OFF,6, VERY ACCOMODATING STAFF FROM THE MOMENT I CHECKED IN MADE EVERY EFFORT TO SECURE A ROOM PRIOR OFFICIAL CHECK IN ROOM WAS WELL APPOINTED RENOVATED AND VERY COMFORTABLE MODERN BATHROOM SHOWER ONLY BUT IN MY CASE DOES NOT BOTHER ME HAD A LOVELY TERRASS PROBABLY WAS UPGRADED HOTEL HAS AN OLD WORLD FEEL WITH A WELL APPOINTED BAR WITH GOOD SEATING AREA BREAKFAST WAS EXTREMELY GOOD VERY MUCH RECOMMEND WILL BE BACK,73,9.6,"[' Business trip ', ' Solo traveler ', ' Standard Room ', ' Stayed 1 night ']"
6 rue Chauveau Lagarde 8th arr 75008 Paris France,133,3/5/2016,8.8,Newhotel Roblin, Lebanon , For business travel the hours for breakfast are too late Impossibility to have hot beverages before 7am even with room service ,23, The comfort of the room Very calm place ,10,8.8,"[' Business trip ', ' Solo traveler ', ' Standard Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
6 rue Chauveau Lagarde 8th arr 75008 Paris France,133,2/23/2016,8.8,Newhotel Roblin, South Korea , Elevator was a bit small but not a big matter ,12, Really like the location and the cleaness of the hotel The staffs were very kind as well Probably one of the best hotels I have stayed in Paris ,30,10.0,"[' Business trip ', ' Solo traveler ', ' Standard Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
6 rue Chauveau Lagarde 8th arr 75008 Paris France,133,8/6/2015,8.8,Newhotel Roblin, United Kingdom , My bed sheets didn t appear to have been changed during my four night stay Breakfast buffet was always sparse and I had to constantly ask for bread milk ,31, Staff were very friendly and general ambiance of the hotel was calm and peaceful ,16,6.7,"[' Business trip ', ' Solo traveler ', ' Standard Room ', ' Stayed 2 nights ']"
6 rue Chauveau Lagarde 8th arr 75008 Paris France,133,6/17/2017,8.8,Newhotel Roblin, Brazil , A gym club,4, Breakfast staff kindness and modern silent and comfortable room,10,9.6,"[' Business trip ', ' Solo traveler ', ' Standard Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
6 rue Chauveau Lagarde 8th arr 75008 Paris France,133,5/2/2017,8.8,Newhotel Roblin, United States of America , A little bit expensive but if you want to go to the big dance you have to buy a ticket ,22, Location location location ,5,9.2,"[' Business trip ', ' Couple ', ' Superior Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
6 rue Chauveau Lagarde 8th arr 75008 Paris France,133,4/23/2017,8.8,Newhotel Roblin, Japan , Wi Fi didn t connect smoothly,7, Excellent location friendly staffs clean room Everything is comfortable for me ,13,8.8,"[' Business trip ', ' Solo traveler ', ' Standard Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
6 rue Chauveau Lagarde 8th arr 75008 Paris France,133,2/19/2017,8.8,Newhotel Roblin, Hong Kong , The mattress is a bit soft and the level is uneven The lighting in the room need to be improved too ,23, Clean and good location Helpful staff,7,9.6,"[' Business trip ', ' Travelers with friends ', ' Standard Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
6 rue Chauveau Lagarde 8th arr 75008 Paris France,133,10/24/2016,8.8,Newhotel Roblin, Netherlands , Some minor things nothing dramatic to spoil one s stay ,12, Overall a good option for a stay in Paris,10,8.3,"[' Business trip ', ' Group ', ' Standard Room ', ' Stayed 1 night ']"
6 rue Chauveau Lagarde 8th arr 75008 Paris France,133,10/14/2016,8.8,Newhotel Roblin, Italy , No in room kettle for making tea,8, Elegant and functional room great value for money,9,9.2,"[' Business trip ', ' Solo traveler ', ' Standard Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
